trace_id,variant,replay,preprocessing_time_ns,preprocessing_cost_source,dependency_graph_and_extraction_time_ns,order_and_batch_construction_time_ns,fallback_and_legality_oracle_time_ns,scheduling_total_time_ns,veripb_checker_time_ns,cakepb_checker_time_ns,full_time_ns,proof_bytes,kernel_bytes,certificate_bytes,disk_io_bytes,peak_rss_bytes,fallback_to_original,output_wcnf_sha256,output_hash_equal_to_frozen,objective_equality,veripb_forced_checked_accept,cakepb_equioptimal_accept,proof_sha256,kernel_sha256
zenodo__logic-synthesis-normalized-5xp1.b.opb.msat,candidate_frontier,1,74469906,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,28544000,8832500,337064000,374440500,97850300,256879600,803640306,833388,1628850,2462238,2613917,541958144,False,CF2D32A2A9864CDFE5799A4D091A0F99508C0DF6DA3F43975E46F3C78A4E7F65,True,True,True,True,8FE41D2EBFEC3A1880DCADB45FDDD421C8829CE1B7169F2468A04D3EE4CC1839,820978A470C4EE65149FC1122FBF9429727214E096124640C01CA7BE997CB2E4
zenodo__logic-synthesis-normalized-5xp1.b.opb.msat,candidate_frontier,2,74469906,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,28544000,8832500,337064000,374440500,98885300,269806100,817601806,833388,1628850,2462238,2613917,541958144,False,CF2D32A2A9864CDFE5799A4D091A0F99508C0DF6DA3F43975E46F3C78A4E7F65,True,True,True,True,8FE41D2EBFEC3A1880DCADB45FDDD421C8829CE1B7169F2468A04D3EE4CC1839,820978A470C4EE65149FC1122FBF9429727214E096124640C01CA7BE997CB2E4
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,original,1,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,367251100,434323700,893421418,4113731,6499452,10613183,10885783,542433280,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,18F2E17119E420694715EDA64CCE78D42F414EDDD396844281DF068D445DF99D,24A41A3562CE7873A4DFE898418B6B8542B15780EF6416F84FDE5736B26CED40
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,original,2,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,373179900,421752000,886778518,4113731,6499452,10613183,10885783,542441472,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,18F2E17119E420694715EDA64CCE78D42F414EDDD396844281DF068D445DF99D,24A41A3562CE7873A4DFE898418B6B8542B15780EF6416F84FDE5736B26CED40
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,stable_legal,1,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,79553500,16373000,739684100,835610600,364880200,436012200,1728349618,4113731,6499452,10613183,10885783,542441472,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,B1E0147650A6AE3486A58A7F7FDA732FF73E7F1C02EC54A918B993A56C02C1F3,118EB6305F8E33F59D89515CA74E9A88CCD18D0CC3C4D3C96F170B383573ECAD
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,stable_legal,2,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,79553500,16373000,739684100,835610600,380992000,417337900,1725787118,4113731,6499452,10613183,10885783,542437376,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,B1E0147650A6AE3486A58A7F7FDA732FF73E7F1C02EC54A918B993A56C02C1F3,118EB6305F8E33F59D89515CA74E9A88CCD18D0CC3C4D3C96F170B383573ECAD
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,greedy_earliest_ready,1,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,79553500,16373000,739684100,835610600,373721600,413919600,1715098418,4113731,6499452,10613183,10885783,542437376,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,B1E0147650A6AE3486A58A7F7FDA732FF73E7F1C02EC54A918B993A56C02C1F3,118EB6305F8E33F59D89515CA74E9A88CCD18D0CC3C4D3C96F170B383573ECAD
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,greedy_earliest_ready,2,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,79553500,16373000,739684100,835610600,367968500,393059900,1688485618,4113731,6499452,10613183,10885783,542441472,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,B1E0147650A6AE3486A58A7F7FDA732FF73E7F1C02EC54A918B993A56C02C1F3,118EB6305F8E33F59D89515CA74E9A88CCD18D0CC3C4D3C96F170B383573ECAD
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,candidate_frontier,1,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,79553500,17954800,736341700,833850000,346507900,405763800,1677968318,4113731,6499452,10613183,10885783,542441472,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,23173F4A1CC57BE408BD4090A56EF7CD06F9C8DEEF7D0380391214081F3FF57A,F91FD3A2BD4165302B04F6755BE0A90BE3EDBDD2742DBE8B4BF75B11218D9A7D
zenodo__protein_ins_wt-1vii_.1cph_.g.wcnf.t,candidate_frontier,2,91846618,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,79553500,17954800,736341700,833850000,366231900,404836400,1696764918,4113731,6499452,10613183,10885783,542441472,False,12790375D11927E7A3F6AA927A3000581A7EEEAC07B0CF55A776B163FB05EAC8,True,True,True,True,23173F4A1CC57BE408BD4090A56EF7CD06F9C8DEEF7D0380391214081F3FF57A,F91FD3A2BD4165302B04F6755BE0A90BE3EDBDD2742DBE8B4BF75B11218D9A7D
zenodo__ramsey-ram_k3_n11.ra0,original,1,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,42150400,75438900,127115559,341502,568209,909711,945180,159645696,False,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,CC579A0EA3EB40C9A4527F34F1EB4933BC0074B3B62C7042CAFC98B24FE52B92,D5A543471ED0BBFCB047A8F280E7DC4254DEFF98EEABF8F40E40C709307DF9CA
zenodo__ramsey-ram_k3_n11.ra0,original,2,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,42718300,74213400,126457959,341502,568209,909711,945180,159608832,False,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,CC579A0EA3EB40C9A4527F34F1EB4933BC0074B3B62C7042CAFC98B24FE52B92,D5A543471ED0BBFCB047A8F280E7DC4254DEFF98EEABF8F40E40C709307DF9CA
zenodo__ramsey-ram_k3_n11.ra0,stable_legal,1,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,9781000,0,0,9781000,42729400,73744800,135781459,341502,568209,909711,945180,159625216,True,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,CC579A0EA3EB40C9A4527F34F1EB4933BC0074B3B62C7042CAFC98B24FE52B92,D5A543471ED0BBFCB047A8F280E7DC4254DEFF98EEABF8F40E40C709307DF9CA
zenodo__ramsey-ram_k3_n11.ra0,stable_legal,2,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,9781000,0,0,9781000,41169900,74941400,135418559,341502,568209,909711,945180,159637504,True,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,CC579A0EA3EB40C9A4527F34F1EB4933BC0074B3B62C7042CAFC98B24FE52B92,D5A543471ED0BBFCB047A8F280E7DC4254DEFF98EEABF8F40E40C709307DF9CA
zenodo__ramsey-ram_k3_n11.ra0,greedy_earliest_ready,1,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,9781000,0,0,9781000,46822800,74679400,140809459,341502,568209,909711,945180,159645696,True,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,CC579A0EA3EB40C9A4527F34F1EB4933BC0074B3B62C7042CAFC98B24FE52B92,D5A543471ED0BBFCB047A8F280E7DC4254DEFF98EEABF8F40E40C709307DF9CA
zenodo__ramsey-ram_k3_n11.ra0,greedy_earliest_ready,2,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,9781000,0,0,9781000,40964400,73041300,133312959,341502,568209,909711,945180,159666176,True,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,CC579A0EA3EB40C9A4527F34F1EB4933BC0074B3B62C7042CAFC98B24FE52B92,D5A543471ED0BBFCB047A8F280E7DC4254DEFF98EEABF8F40E40C709307DF9CA
zenodo__ramsey-ram_k3_n11.ra0,candidate_frontier,1,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,9781000,9065700,116032600,134879300,42756700,75173900,262336159,341502,568209,909711,945180,159641600,False,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,C3048524B715FD7BDD903C4EA0F26B1D7971E4574E88F01B0ABC7B2210FEA1D6,63698552B6811B312B663941653465285FE90C9D4FF6957E7B457076C558FC67
zenodo__ramsey-ram_k3_n11.ra0,candidate_frontier,2,9526259,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,9781000,9065700,116032600,134879300,40991200,75690700,261087459,341502,568209,909711,945180,159657984,False,41C8576B1AD1165C34F3AA9A73A469B298C9BBB58E3B3E697E48B7C37C99C404,True,True,True,True,C3048524B715FD7BDD903C4EA0F26B1D7971E4574E88F01B0ABC7B2210FEA1D6,63698552B6811B312B663941653465285FE90C9D4FF6957E7B457076C558FC67
zenodo__routing-normalized-s3-3-3-4pb,original,1,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,57018000,105617300,177333304,628086,952836,1580922,1675825,215982080,False,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,FCF31B9BB01C205B65A5920E76C15517A0BFCD49F705B9D1989B00BB02CE09EE,1C750450F40B04B8E2286279817772515CA370738240B78E57DE0EDDD9858046
zenodo__routing-normalized-s3-3-3-4pb,original,2,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,57871900,106823000,179392904,628086,952836,1580922,1675825,215994368,False,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,FCF31B9BB01C205B65A5920E76C15517A0BFCD49F705B9D1989B00BB02CE09EE,1C750450F40B04B8E2286279817772515CA370738240B78E57DE0EDDD9858046
zenodo__routing-normalized-s3-3-3-4pb,stable_legal,1,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,46637800,0,0,46637800,57674100,106677700,225687604,628086,952836,1580922,1675825,216043520,True,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,FCF31B9BB01C205B65A5920E76C15517A0BFCD49F705B9D1989B00BB02CE09EE,1C750450F40B04B8E2286279817772515CA370738240B78E57DE0EDDD9858046
zenodo__routing-normalized-s3-3-3-4pb,stable_legal,2,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,46637800,0,0,46637800,69085100,117987700,248408604,628086,952836,1580922,1675825,216018944,True,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,FCF31B9BB01C205B65A5920E76C15517A0BFCD49F705B9D1989B00BB02CE09EE,1C750450F40B04B8E2286279817772515CA370738240B78E57DE0EDDD9858046
zenodo__routing-normalized-s3-3-3-4pb,greedy_earliest_ready,1,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,46637800,0,0,46637800,64905000,111880500,238121304,628086,952836,1580922,1675825,215990272,True,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,FCF31B9BB01C205B65A5920E76C15517A0BFCD49F705B9D1989B00BB02CE09EE,1C750450F40B04B8E2286279817772515CA370738240B78E57DE0EDDD9858046
zenodo__routing-normalized-s3-3-3-4pb,greedy_earliest_ready,2,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,46637800,0,0,46637800,62871200,112230100,236437104,628086,952836,1580922,1675825,215994368,True,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,FCF31B9BB01C205B65A5920E76C15517A0BFCD49F705B9D1989B00BB02CE09EE,1C750450F40B04B8E2286279817772515CA370738240B78E57DE0EDDD9858046
zenodo__routing-normalized-s3-3-3-4pb,candidate_frontier,1,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,46637800,9202300,174199400,230039500,59150500,107406600,411294604,628086,952836,1580922,1675825,216010752,False,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,AE72DC89DC809DD1C7D7C83C3ACE3A2D30DCD78874738D4AFD8394B28483B714,998725052C0518EF3EB7957E524A7630774F9D3CFD90A21B598433B1B70B9D93
zenodo__routing-normalized-s3-3-3-4pb,candidate_frontier,2,14698004,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,46637800,9202300,174199400,230039500,64109400,112689100,421536004,628086,952836,1580922,1675825,216027136,False,136EF7EC1ACE8CD573DE7AA85955ADCCDAA9675315CC86777071E6E6136ADE46,True,True,True,True,AE72DC89DC809DD1C7D7C83C3ACE3A2D30DCD78874738D4AFD8394B28483B714,998725052C0518EF3EB7957E524A7630774F9D3CFD90A21B598433B1B70B9D93
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,original,1,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,41473300,75557000,131458832,129609,470644,600253,685849,147611648,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,BE4B1C38F5EC7051B71EAE3DCA20933275C833EDD47EEDBCAC6A912B6E8E8532,E0B6CC30263A59A78A3435CD3B59A971CA9916B513A438AA5F314C692AB7A640
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,original,2,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,0,0,0,0,37151300,74428200,126008032,129609,470644,600253,685849,147591168,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,BE4B1C38F5EC7051B71EAE3DCA20933275C833EDD47EEDBCAC6A912B6E8E8532,E0B6CC30263A59A78A3435CD3B59A971CA9916B513A438AA5F314C692AB7A640
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,stable_legal,1,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,2947300,11957900,115986300,130891500,36674900,75686800,257681732,129609,470644,600253,685849,147623936,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,8AA7AEA443B239B6BED0318C79FDCB11512E5A0707C67E9BC36495BB4CDD5564,1AEF33518198234696F0F4C74710496584302D23EDDBE04950F569AD3EF29940
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,stable_legal,2,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,2947300,11957900,115986300,130891500,37222500,78863500,261406032,129609,470644,600253,685849,147623936,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,8AA7AEA443B239B6BED0318C79FDCB11512E5A0707C67E9BC36495BB4CDD5564,1AEF33518198234696F0F4C74710496584302D23EDDBE04950F569AD3EF29940
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,greedy_earliest_ready,1,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,2947300,11606200,113584400,128137900,37402400,84724700,264693532,129609,470644,600253,685849,147595264,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,693E1CEDE3253B50A6E7583184C07F019A6D6300FA5FC6ED8AA183F95EF4B352,DC2D78343503A526527B3681E1D2842D66DAE49CEB04E45E174FF2BD551E6D18
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,greedy_earliest_ready,2,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,2947300,11606200,113584400,128137900,37202300,78651200,258419932,129609,470644,600253,685849,147628032,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,693E1CEDE3253B50A6E7583184C07F019A6D6300FA5FC6ED8AA183F95EF4B352,DC2D78343503A526527B3681E1D2842D66DAE49CEB04E45E174FF2BD551E6D18
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,candidate_frontier,1,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,2947300,11957900,115986300,130891500,37356400,78545700,261222132,129609,470644,600253,685849,147623936,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,8AA7AEA443B239B6BED0318C79FDCB11512E5A0707C67E9BC36495BB4CDD5564,1AEF33518198234696F0F4C74710496584302D23EDDBE04950F569AD3EF29940
zenodo__vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1,candidate_frontier,2,14428532,OFFICIAL_ARTIFACT_DATA_MAXPRE_DEFAULT_CHECKED_SOLVING_TIME,2947300,11957900,115986300,130891500,35209100,75294500,255823632,129609,470644,600253,685849,147623936,False,8C781E250764E154623207908ABF79F35517BBB4E646FCF57E3EA4BC965C81B4,True,True,True,True,8AA7AEA443B239B6BED0318C79FDCB11512E5A0707C67E9BC36495BB4CDD5564,1AEF33518198234696F0F4C74710496584302D23EDDBE04950F569AD3EF29940
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,original,1,86476700,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,26229500,37701800,150408000,44468,132768,177236,198723,64000000,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,576F8AE5D07D952B15C2FECE1C7B9E668B89697FC81DD09FCCF612677C75FD9A,0D49C0C69B55B2B660813A9228BCF998E4A29EE6CC8242C833231603326F1F86
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,original,2,86476700,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,25461600,36749100,148687400,44468,132768,177236,198723,63975424,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,576F8AE5D07D952B15C2FECE1C7B9E668B89697FC81DD09FCCF612677C75FD9A,0D49C0C69B55B2B660813A9228BCF998E4A29EE6CC8242C833231603326F1F86
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,stable_legal,1,86476700,LOCAL_FROZEN_MAXPRE_RUN,1548300,10217400,61712800,73478500,27393800,36574700,223923700,41439,132768,174207,195694,64036864,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,E5825B48F7F5A6F3E93E2D5B6FEAFC96DDCA009DFE1FD8D7A6475E1867AA276B,324FB90053755CEC2A454B0205496D9FD5E91D365AC6B061E849B77B7B386552
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,stable_legal,2,86476700,LOCAL_FROZEN_MAXPRE_RUN,1548300,10217400,61712800,73478500,25556300,36853100,222364600,41439,132768,174207,195694,64036864,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,E5825B48F7F5A6F3E93E2D5B6FEAFC96DDCA009DFE1FD8D7A6475E1867AA276B,324FB90053755CEC2A454B0205496D9FD5E91D365AC6B061E849B77B7B386552
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,greedy_earliest_ready,1,86476700,LOCAL_FROZEN_MAXPRE_RUN,1548300,10217400,61712800,73478500,26771900,37318900,224046000,41439,132768,174207,195694,64040960,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,E5825B48F7F5A6F3E93E2D5B6FEAFC96DDCA009DFE1FD8D7A6475E1867AA276B,324FB90053755CEC2A454B0205496D9FD5E91D365AC6B061E849B77B7B386552
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,greedy_earliest_ready,2,86476700,LOCAL_FROZEN_MAXPRE_RUN,1548300,10217400,61712800,73478500,26664900,36908100,223528200,41439,132768,174207,195694,64036864,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,E5825B48F7F5A6F3E93E2D5B6FEAFC96DDCA009DFE1FD8D7A6475E1867AA276B,324FB90053755CEC2A454B0205496D9FD5E91D365AC6B061E849B77B7B386552
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,candidate_frontier,1,86476700,LOCAL_FROZEN_MAXPRE_RUN,1548300,8416400,61102300,71067000,26194200,36508900,220246800,41439,132768,174207,195694,63991808,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,40D2DC680B18BE5D1EC597AB0BD167C88D015088DF2C2B3AD6A8097F0BA81A7F,D8FEFCBBEF8CBD9004A7042BEF09F099DB8C9072ED87311EF46C8D98BFF17FCB
mse23__MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5,candidate_frontier,2,86476700,LOCAL_FROZEN_MAXPRE_RUN,1548300,8416400,61102300,71067000,25059200,36731800,219334700,41439,132768,174207,195694,63991808,False,22AEBECA1921783134DBF56FD142A3843E960A4DBC00A423E8035CF95B1BEAA8,True,True,True,True,40D2DC680B18BE5D1EC597AB0BD167C88D015088DF2C2B3AD6A8097F0BA81A7F,D8FEFCBBEF8CBD9004A7042BEF09F099DB8C9072ED87311EF46C8D98BFF17FCB
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,original,1,34318600,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,41624800,80091100,156034500,391943,619420,1011363,1058189,160047104,False,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,B6180BAD692A575D9C5B3E78C999B715002AEBF7457105876FB821E8D445C324,9F9945A81BDDAC4C7B724B63DFA76236C4F630D56ED01BF896E796B8F7A66609
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,original,2,34318600,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,41977300,78597900,154893800,391943,619420,1011363,1058189,160043008,False,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,B6180BAD692A575D9C5B3E78C999B715002AEBF7457105876FB821E8D445C324,9F9945A81BDDAC4C7B724B63DFA76236C4F630D56ED01BF896E796B8F7A66609
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,stable_legal,1,34318600,LOCAL_FROZEN_MAXPRE_RUN,11495200,0,0,11495200,47392600,84945200,178151600,391943,619420,1011363,1058189,160022528,True,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,B6180BAD692A575D9C5B3E78C999B715002AEBF7457105876FB821E8D445C324,9F9945A81BDDAC4C7B724B63DFA76236C4F630D56ED01BF896E796B8F7A66609
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,stable_legal,2,34318600,LOCAL_FROZEN_MAXPRE_RUN,11495200,0,0,11495200,42159300,84753400,172726500,391943,619420,1011363,1058189,160043008,True,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,B6180BAD692A575D9C5B3E78C999B715002AEBF7457105876FB821E8D445C324,9F9945A81BDDAC4C7B724B63DFA76236C4F630D56ED01BF896E796B8F7A66609
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,greedy_earliest_ready,1,34318600,LOCAL_FROZEN_MAXPRE_RUN,11495200,0,0,11495200,48557200,87069000,181440000,391943,619420,1011363,1058189,160010240,True,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,B6180BAD692A575D9C5B3E78C999B715002AEBF7457105876FB821E8D445C324,9F9945A81BDDAC4C7B724B63DFA76236C4F630D56ED01BF896E796B8F7A66609
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,greedy_earliest_ready,2,34318600,LOCAL_FROZEN_MAXPRE_RUN,11495200,0,0,11495200,46922800,86011900,178748500,391943,619420,1011363,1058189,160038912,True,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,B6180BAD692A575D9C5B3E78C999B715002AEBF7457105876FB821E8D445C324,9F9945A81BDDAC4C7B724B63DFA76236C4F630D56ED01BF896E796B8F7A66609
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,candidate_frontier,1,34318600,LOCAL_FROZEN_MAXPRE_RUN,11495200,11797600,126709000,150001800,50178900,85120400,319619700,374544,619420,993964,1040790,160026624,False,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,362DA80BF2418FD7B4F65106A8B6E352FCE576EE0761BA4FB0CB962635569367,F0B96BA0AC65ED12A64AD75B11A01A3D78334E2DDE5AC5DF149BEE64CB98A3C9
