split,family,model,arm,eligible,verify,equality,identifier,alignment,bytes,weighted_distance,nodes,aliases,builder_calls,builder_wall_us,verify_wall_us,reader_warm_ns,reader_cold_ns,planner_wall_ms,planner_cpu_ms,planner_peak_rss,planner_states,planner_transitions,planner_merges,planner_distinct_raw_merges,planner_temp_bytes,fallback,process_peak_rss,canonical_fnv64
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","generated_pack_default",1,1,1,1,1,3248,150288,55,0,0,3.777,0.268,16.080,72150.000,0.000,0.000,0,0,0,0,0,0,0,14684160,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","stable_legal_topo",1,1,1,1,1,3264,120288,55,0,160,6.580,0.266,15.960,71642.000,0.000,0.000,0,0,0,0,0,0,0,14733312,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","stable_dedup_off",1,1,1,1,1,3344,127468,55,0,160,5.150,0.266,15.800,71060.000,0.000,0.000,0,0,0,0,0,0,0,14372864,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","stable_size_matched_capacity",1,1,1,1,1,3264,120288,55,0,160,6.780,0.266,15.840,69604.000,0.000,0.000,0,0,0,0,0,0,0,14356480,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","hot_first_ready",1,1,1,1,1,3264,210652,55,0,160,7.043,0.265,15.780,71466.000,0.000,0.000,0,0,0,0,0,0,0,14372864,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","local_field_order",1,1,1,1,1,3264,120288,55,0,160,6.830,0.267,15.840,70396.000,0.000,0.000,0,0,0,0,0,0,0,14372864,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","generic_bounded_beam",1,1,1,1,1,3296,498828,55,0,160,6.830,0.293,15.940,69948.000,29.502,29.000,6701056,440,9437,0,0,3736,0,14372864,8224305740907435918
"heldout","transpose_conv","21_transpose_conv_transpose_conv4","fb_rcfdp_bounded",1,1,1,1,1,3296,498828,55,0,160,6.753,0.292,16.700,71280.000,64.546,65.000,8175616,433,9439,44,44,3736,0,14159872,8224305740907435918
