split,family,model,arm,eligible,verify,equality,identifier,alignment,bytes,weighted_distance,nodes,aliases,builder_calls,builder_wall_us,verify_wall_us,reader_warm_ns,reader_cold_ns,planner_wall_ms,planner_cpu_ms,planner_peak_rss,planner_states,planner_transitions,planner_merges,planner_distinct_raw_merges,planner_temp_bytes,fallback,process_peak_rss,canonical_fnv64
"heldout","hello_world","22_hello_world_hello_world_int8","generated_pack_default",1,1,1,1,1,2704,197960,123,0,0,7.460,0.575,16.320,71418.000,0.000,0.000,0,0,0,0,0,0,0,13627392,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","stable_legal_topo",1,1,1,1,1,2720,215192,123,0,354,10.503,0.575,16.420,71244.000,0.000,0.000,0,0,0,0,0,0,0,13631488,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","stable_dedup_off",1,1,1,1,1,3152,261612,123,0,354,7.260,0.603,16.380,74362.000,0.000,0.000,0,0,0,0,0,0,0,13688832,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","stable_size_matched_capacity",1,1,1,1,1,2720,215192,123,0,354,9.900,0.579,17.440,72298.000,0.000,0.000,0,0,0,0,0,0,0,13631488,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","hot_first_ready",1,1,1,1,1,2736,380352,123,0,354,10.867,0.574,16.280,70384.000,0.000,0.000,0,0,0,0,0,0,0,13611008,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","local_field_order",1,1,1,1,1,2704,215032,123,0,354,10.123,0.574,16.400,71454.000,0.000,0.000,0,0,0,0,0,0,0,13672448,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","generic_bounded_beam",1,1,1,1,1,2720,215192,123,0,354,10.103,0.577,16.360,71330.000,35.142,35.000,5709824,344,20001,0,0,740,1,13623296,7036368475164312959
"heldout","hello_world","22_hello_world_hello_world_int8","fb_rcfdp_bounded",1,1,1,1,1,2720,215192,123,0,354,9.877,0.577,16.400,71630.000,114.087,114.000,6000640,344,20001,0,0,740,1,13676544,7036368475164312959
