split,family,model,arm,eligible,verify,equality,identifier,alignment,bytes,weighted_distance,nodes,aliases,builder_calls,builder_wall_us,verify_wall_us,reader_warm_ns,reader_cold_ns,planner_wall_ms,planner_cpu_ms,planner_peak_rss,planner_states,planner_transitions,planner_merges,planner_distinct_raw_merges,planner_temp_bytes,fallback,process_peak_rss,canonical_fnv64
"heldout","strided_slice","15_strided_slice_strided_slice33","generated_pack_default",1,1,1,1,1,1136,52036,50,0,0,3.003,0.257,17.380,76026.000,0.000,0.000,0,0,0,0,0,0,0,13787136,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","stable_legal_topo",1,1,1,1,1,1152,66996,50,0,151,4.330,0.294,16.580,72406.000,0.000,0.000,0,0,0,0,0,0,0,13774848,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","stable_dedup_off",1,1,1,1,1,1264,76372,50,0,151,3.003,0.256,16.380,71730.000,0.000,0.000,0,0,0,0,0,0,0,13774848,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","stable_size_matched_capacity",1,1,1,1,1,1152,66996,50,0,151,4.383,0.256,16.320,71480.000,0.000,0.000,0,0,0,0,0,0,0,13774848,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","hot_first_ready",1,1,1,1,1,1168,85300,50,0,151,4.543,0.254,16.580,72252.000,0.000,0.000,0,0,0,0,0,0,0,13717504,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","local_field_order",1,1,1,1,1,1152,66996,50,0,151,4.437,0.255,16.320,71790.000,0.000,0.000,0,0,0,0,0,0,0,13729792,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","generic_bounded_beam",1,1,1,1,1,1184,135004,50,0,151,4.393,0.258,16.500,72348.000,16.227,16.000,5644288,400,7404,0,0,1584,0,13729792,11430075486722334661
"heldout","strided_slice","15_strided_slice_strided_slice33","fb_rcfdp_bounded",1,1,1,1,1,1184,135004,50,0,151,4.687,0.258,16.380,71826.000,40.228,40.000,5898240,393,7404,23,23,1584,0,13729792,11430075486722334661
