split,family,model,arm,eligible,verify,equality,identifier,alignment,bytes,weighted_distance,nodes,aliases,builder_calls,builder_wall_us,verify_wall_us,reader_warm_ns,reader_cold_ns,planner_wall_ms,planner_cpu_ms,planner_peak_rss,planner_states,planner_transitions,planner_merges,planner_distinct_raw_merges,planner_temp_bytes,fallback,process_peak_rss,canonical_fnv64
"heldout","conv","20_conv_conv21","generated_pack_default",1,1,1,1,1,2032,86152,50,0,0,3.300,0.294,18.460,73044.000,0.000,0.000,0,0,0,0,0,0,0,14036992,13643688584383772517
"heldout","conv","20_conv_conv21","stable_legal_topo",1,1,1,1,1,2048,76392,50,0,145,7.417,0.244,16.460,72728.000,0.000,0.000,0,0,0,0,0,0,0,13979648,13643688584383772517
"heldout","conv","20_conv_conv21","stable_dedup_off",1,1,1,1,1,2144,83032,50,0,145,3.970,0.241,16.580,72648.000,0.000,0.000,0,0,0,0,0,0,0,13996032,13643688584383772517
"heldout","conv","20_conv_conv21","stable_size_matched_capacity",1,1,1,1,1,2048,76392,50,0,145,6.890,0.284,16.500,71214.000,0.000,0.000,0,0,0,0,0,0,0,13996032,13643688584383772517
"heldout","conv","20_conv_conv21","hot_first_ready",1,1,1,1,1,2064,121060,50,0,145,5.490,0.239,16.200,71188.000,0.000,0.000,0,0,0,0,0,0,0,13996032,13643688584383772517
"heldout","conv","20_conv_conv21","local_field_order",1,1,1,1,1,2048,76392,50,0,145,5.400,0.241,16.220,71100.000,0.000,0.000,0,0,0,0,0,0,0,13864960,13643688584383772517
"heldout","conv","20_conv_conv21","generic_bounded_beam",1,1,1,1,1,2080,265500,50,0,145,6.087,0.261,16.200,71596.000,18.167,18.000,5836800,400,7541,0,0,2480,0,13942784,13643688584383772517
"heldout","conv","20_conv_conv21","fb_rcfdp_bounded",1,1,1,1,1,2080,265500,50,0,145,5.310,0.239,16.080,71214.000,43.683,44.000,6197248,393,7541,23,23,2480,0,13942784,13643688584383772517
