split,family,model,arm,eligible,verify,equality,identifier,alignment,bytes,weighted_distance,nodes,aliases,builder_calls,builder_wall_us,verify_wall_us,reader_warm_ns,reader_cold_ns,planner_wall_ms,planner_cpu_ms,planner_peak_rss,planner_states,planner_transitions,planner_merges,planner_distinct_raw_merges,planner_temp_bytes,fallback,process_peak_rss,canonical_fnv64
"heldout","sub","11_sub_sub0","generated_pack_default",1,1,1,1,1,864,30096,41,0,0,2.627,0.204,15.100,78884.000,0.000,0.000,0,0,0,0,0,0,0,13422592,3227179252688498663
"heldout","sub","11_sub_sub0","stable_legal_topo",1,1,1,1,1,872,44452,41,0,117,3.493,0.201,15.260,73304.000,0.000,0.000,0,0,0,0,0,0,0,13471744,3227179252688498663
"heldout","sub","11_sub_sub0","stable_dedup_off",1,1,1,1,1,928,48656,41,0,117,2.380,0.200,14.760,72730.000,0.000,0.000,0,0,0,0,0,0,0,13479936,3227179252688498663
"heldout","sub","11_sub_sub0","stable_size_matched_capacity",1,1,1,1,1,872,44452,41,0,117,3.373,0.201,15.040,71622.000,0.000,0.000,0,0,0,0,0,0,0,13426688,3227179252688498663
"heldout","sub","11_sub_sub0","hot_first_ready",1,1,1,1,1,880,51584,41,0,117,3.543,0.201,14.960,71824.000,0.000,0.000,0,0,0,0,0,0,0,13426688,3227179252688498663
"heldout","sub","11_sub_sub0","local_field_order",1,1,1,1,1,872,44452,41,0,117,3.497,0.199,15.060,72294.000,0.000,0.000,0,0,0,0,0,0,0,13426688,3227179252688498663
"heldout","sub","11_sub_sub0","generic_bounded_beam",1,1,1,1,1,888,79260,41,0,117,3.393,0.201,14.940,71144.000,9.064,9.000,5066752,328,4855,0,0,1216,0,13426688,3227179252688498663
"heldout","sub","11_sub_sub0","fb_rcfdp_bounded",1,1,1,1,1,888,78932,41,0,117,3.557,0.199,14.880,71114.000,22.449,22.000,5316608,321,4858,29,29,1216,0,13373440,3227179252688498663
