program,remote_per_byte,migration_per_byte,prefetch_per_byte,explicit_copy_per_byte,system_alloc_per_byte,managed_alloc_per_byte,device_alloc_per_byte,fixed_action_overhead_bytes,planner_overhead_fraction,best_uniform_action,best_uniform_cost,candidate_cost,oracle_cost,planner_cost,residual_vs_uniform,mixed,distinct_actions,selected_plan,oracle_gap
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228355.990994757,1216885.4859947572,11470.505000000001,0.3679338140432679,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426117027456524
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.01,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1571926.936494757,1570779.885994757,1147.0505,0.4241882511273456,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302426713170456
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.01,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1582250.390994757,1570779.885994757,11470.505000000001,0.42040667181087454,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302426713171049
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.536494757,1216885.4859947572,1147.0505,0.37324587875378284,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426117027455759
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228355.990994757,1216885.4859947572,11470.505000000001,0.3679338140432679,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426117027456524
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.03,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1571926.936494757,1570779.885994757,1147.0505,0.4241882511273456,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302426713170456
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.002,0.03,0.03,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1582250.390994757,1570779.885994757,11470.505000000001,0.42040667181087454,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302426713171049
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.260494757,1222393.209994757,1147.0505,0.355188337018755,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383645872876007
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233863.714994757,1222393.209994757,11470.505000000001,0.3497478263312158,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009383645872876769
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.01,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1577434.6604947571,1576287.6099947572,1147.0505,0.41229311874936403,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276911223096595
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.01,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1587758.114994757,1576287.6099947572,11470.505000000001,0.4084468958915343,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276911223097185
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.260494757,1222393.209994757,1147.0505,0.355188337018755,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383645872876007
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233863.714994757,1222393.209994757,11470.505000000001,0.3497478263312158,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009383645872876769
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.03,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1577434.6604947571,1576287.6099947572,1147.0505,0.41229311874936403,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276911223096595
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.01,0.03,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1587758.114994757,1576287.6099947572,11470.505000000001,0.4084468958915343,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276911223097185
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.320494757,1231568.2699947571,1147.0505,0.36569066564769387,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009313738652951645
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243038.774994757,1231568.2699947571,11470.505000000001,0.3603786009371789,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0093137386529524
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.01,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1586609.720494757,1585462.669994757,1147.0505,0.4188098080603846,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234799795088766
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.01,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1596933.174994757,1585462.669994757,11470.505000000001,0.41502822874391354,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234799795089354
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.320494757,1231568.2699947571,1147.0505,0.36569066564769387,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009313738652951645
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243038.774994757,1231568.2699947571,11470.505000000001,0.3603786009371789,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0093137386529524
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.03,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1586609.720494757,1585462.669994757,1147.0505,0.4188098080603846,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234799795088766
ALTIS_BFS_65536,0.4,1.0,0.7,0.8,0.01,0.03,0.03,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1596933.174994757,1585462.669994757,11470.505000000001,0.41502822874391354,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234799795089354
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1208857.476494757,1207710.425994757,1147.0505,0.3629262355366232,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009497727893299443
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1219180.930994757,1207710.425994757,11470.505000000001,0.357485724849084,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009497727893300214
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.01,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1562751.8764947571,1561604.8259947572,1147.0505,0.41776350266371914,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007345331423839662
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.01,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1573075.3309947571,1561604.8259947572,11470.505000000001,0.4139172798058894,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007345331423840258
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1208857.476494757,1207710.425994757,1147.0505,0.3629262355366232,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009497727893299443
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1219180.930994757,1207710.425994757,11470.505000000001,0.357485724849084,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009497727893300214
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.03,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1562751.8764947571,1561604.8259947572,1147.0505,0.41776350266371914,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007345331423839662
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.01,0.03,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1573075.3309947571,1561604.8259947572,11470.505000000001,0.4139172798058894,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007345331423840258
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.536494757,1216885.4859947572,1147.0505,0.37324587875378284,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426117027455759
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228355.990994757,1216885.4859947572,11470.505000000001,0.3679338140432679,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426117027456524
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.01,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1571926.936494757,1570779.885994757,1147.0505,0.4241882511273456,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302426713170456
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.01,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1582250.390994757,1570779.885994757,11470.505000000001,0.42040667181087454,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302426713171049
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.536494757,1216885.4859947572,1147.0505,0.37324587875378284,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426117027455759
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228355.990994757,1216885.4859947572,11470.505000000001,0.3679338140432679,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426117027456524
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.03,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1571926.936494757,1570779.885994757,1147.0505,0.4241882511273456,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302426713170456
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.002,0.03,0.03,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1582250.390994757,1570779.885994757,11470.505000000001,0.42040667181087454,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302426713171049
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.260494757,1222393.209994757,1147.0505,0.355188337018755,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383645872876007
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233863.714994757,1222393.209994757,11470.505000000001,0.3497478263312158,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009383645872876769
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.01,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1577434.6604947571,1576287.6099947572,1147.0505,0.41229311874936403,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276911223096595
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.01,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1587758.114994757,1576287.6099947572,11470.505000000001,0.4084468958915343,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276911223097185
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.260494757,1222393.209994757,1147.0505,0.355188337018755,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383645872876007
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233863.714994757,1222393.209994757,11470.505000000001,0.3497478263312158,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009383645872876769
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.03,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1577434.6604947571,1576287.6099947572,1147.0505,0.41229311874936403,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276911223096595
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.01,0.03,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1587758.114994757,1576287.6099947572,11470.505000000001,0.4084468958915343,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276911223097185
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.320494757,1231568.2699947571,1147.0505,0.36569066564769387,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009313738652951645
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243038.774994757,1231568.2699947571,11470.505000000001,0.3603786009371789,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0093137386529524
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.01,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1586609.720494757,1585462.669994757,1147.0505,0.4188098080603846,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234799795088766
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.01,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1596933.174994757,1585462.669994757,11470.505000000001,0.41502822874391354,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234799795089354
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.320494757,1231568.2699947571,1147.0505,0.36569066564769387,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009313738652951645
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243038.774994757,1231568.2699947571,11470.505000000001,0.3603786009371789,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0093137386529524
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.03,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1586609.720494757,1585462.669994757,1147.0505,0.4188098080603846,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234799795088766
ALTIS_BFS_65536,0.4,1.0,0.7,1.0,0.01,0.03,0.03,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1596933.174994757,1585462.669994757,11470.505000000001,0.41502822874391354,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234799795089354
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1208857.476494757,1207710.425994757,1147.0505,0.3629262355366232,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009497727893299443
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1219180.930994757,1207710.425994757,11470.505000000001,0.357485724849084,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009497727893300214
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.01,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1562751.8764947571,1561604.8259947572,1147.0505,0.41776350266371914,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007345331423839662
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.01,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1573075.3309947571,1561604.8259947572,11470.505000000001,0.4139172798058894,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007345331423840258
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1208857.476494757,1207710.425994757,1147.0505,0.3629262355366232,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009497727893299443
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1219180.930994757,1207710.425994757,11470.505000000001,0.357485724849084,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009497727893300214
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.03,65536.0,0.0005,B1_UVM_DEMAND,2684050.0099947574,1562751.8764947571,1561604.8259947572,1147.0505,0.41776350266371914,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007345331423839662
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.01,0.03,65536.0,0.005,B1_UVM_DEMAND,2684050.0099947574,1573075.3309947571,1561604.8259947572,11470.505000000001,0.4139172798058894,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007345331423840258
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.536494757,1216885.4859947572,1147.0505,0.37324587875378284,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426117027455759
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228355.990994757,1216885.4859947572,11470.505000000001,0.3679338140432679,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426117027456524
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.03,0.01,65536.0,0.0005,B1_UVM_DEMAND,2729932.0299947574,1571926.936494757,1570779.885994757,1147.0505,0.4241882511273456,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302426713170456
ALTIS_BFS_65536,0.4,1.0,0.7,1.2,0.002,0.03,0.01,65536.0,0.005,B1_UVM_DEMAND,2729932.0299947574,1582250.390994757,1570779.885994757,11470.505000000001,0.42040667181087454,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302426713171049
